TPH;TSPH;CuTC;CuSC;RS;HumC;CAA;CO3;FeSol                            ;Alsol                          ;TCur;TAgua;HumAglo;HumDin;Alt;p80;M100;M200;diasREfec;Diasreposo;RLix;CuTRip;RecRip;STock;UM100;UM200;UM300;UM430;UM440;UM445;UM450;UM455;UM460;UM470;UM480;UM800;BH;BI;DF;FM;GD;GR;PD;PT;SV;K;KSER;SER;CLO;ARC;ARCSER;CLOSER
93116;91253.7;0.4;0.3;66.7;2;31.7;0.3;0.3;0.3;25.2;40.7;8.6;2.9;7.5;17;9.2;5.9;75.6;5;1.7;0.1;74.2;28.3;0;0;9.1;0;57.6;33.1;0;0;0.1;0;0;0;5.5;0;0;0;83.8;0;0;10.6;0;90.3;9.3;0.4;0;0;0;0
102996;100936.1;0.4;0.2;61.4;2;31.7;0.3;0.3;0.3;20.9;40.2;8.1;3.4;5.2;17;9.2;5.9;86.2;4;1.7;0.1;72.8;27.7;0;0;4.9;0;66.3;28.8;0;0;0;0;0;0;5.8;0;0;0;91;0;0;3.2;0;76.9;2.8;20.3;0;0;0;0
99744;97437.8;0.5;0.3;61.9;2.3;28;0.3;0.3;0.3;20.6;40.2;8.4;3.1;7.5;15.1;11.2;2.2;81;5;1.7;0.1;74.3;31.3;0;0;1.7;0;68;21.2;2.6;2;4.5;0;0;0;14.4;0;0;0;85.6;0;0;0;0;60.4;5.5;34.1;0;0;0;0
101216;99195.3;0.6;0.4;68.2;2;29;0.2;0.3;0.3;22.3;40.5;8.3;3.2;7.6;15.1;11.2;6.5;84.7;4;1.7;0.2;75.3;38.5;0;0;7;1.7;54.6;17;12.9;1.9;4.9;0;0;0;10.5;23.2;0;0;66.3;0;0;0;0;75.4;7.9;16.8;0;0;0;0
101460;99492.1;0.4;0.3;61.2;1.9;27.1;0.3;0.3;0.3;23.4;40.6;8.3;3.2;7.8;15;12.7;8.2;94.1;5;1.8;0.1;73.6;33.2;0;0;9.4;1.9;57.9;17.5;12.1;0.5;0.8;0;0;0;5.6;30.1;0;0;64.3;0;0;0;0;83.5;11.3;5.2;0;0;0;0
103952;101684.8;0.6;0.4;66.1;2.2;27.6;0.3;0.3;0.3;23.2;40.6;8.6;2.9;7.7;16.1;14.3;9.4;94.1;4;1.8;0.2;69.6;12.4;0;0;4.4;0;79.1;13.7;1.4;1.4;0;0.1;0;0;16.8;11.7;0;0;71.4;0;0;0;0;59.3;25.1;15.7;0;0;0;0
102780;100380.4;0.5;0.4;69.6;2.3;23.4;0.2;0.4;0.3;23.4;40.3;8.7;2.8;7.4;13.4;10.6;4.8;92.6;3;1.8;0.1;74.5;21.1;0;0;0;0;38.8;40.3;11.8;3.3;5.9;0;0;0;72.3;0;0;0;27.7;0;0;0;0;30.2;50.7;19.1;0;0;0;0
106328;104592.6;0.5;0.3;64.4;1.6;24.3;0.2;0.3;0.3;23;38.3;7.8;3.7;7.7;14.8;12.3;4.1;89.1;2;1.7;0.2;71;26.5;0;0;0;0;37.9;44.6;8.5;4.6;5.9;0;0;0;59.6;0;0;0;40.4;0;0;0;0;20.5;57.7;21.8;0;0;0;0
49636;49056.8;0.3;0.2;70.1;1.2;27.1;0.3;0.3;0.3;21.8;39.2;7.3;4.2;7.6;15.4;5.1;3.4;0;0;0;0.2;56.5;29.5;0;0;0;0;37.4;47.4;6.5;5.5;3.2;0;0;0;51.7;0;0;0;48.3;0;0;0;0;14.5;62;23.5;0;0;0;0
87212;84379.9;0.5;0.4;71.1;3.2;28.5;0.2;0.3;0.3;18.2;32.3;8.3;3.2;7.6;15.3;11.8;10.6;0;0;0;0.1;73;0;0;0;0;0.7;45.6;16.4;32.5;0.2;0;4.6;0;0;2.6;1.4;0;0;15.3;0;0;80.7;0;57.4;35.5;7.1;0;0;0;0
99020;96638.5;0.5;0.3;62.6;2.4;27.3;0.3;0.3;0.3;21.9;39.7;8.6;2.9;7.6;12.2;18;16.6;82.2;5;2;0.1;76.7;18.6;0;0;0;0;61.3;18.5;15.5;0;0;4.6;0;0;0;5.9;0;0;8.3;0;0;85.8;0;56.3;36.8;6.9;0;0;0;0
101164;99131.3;0.5;0.3;56.1;2;22.1;0.3;0.3;0.3;23.6;39.3;8.3;3.2;7.7;8.9;24;19.3;85;3;1.7;0.1;73;13.9;0;0;0;11.6;55.9;23.1;5;3.7;0;0.7;0;0;0;42.6;0;0;20.7;0;0;36.6;0;64.3;19.2;16.6;0;0;0;0
101724;99449.6;0.5;0.2;47.3;2.2;16.8;0.2;0.3;0.3;24.2;38.6;8.5;3;7.7;15;3.3;3.1;88.1;3;2.1;0.1;72.4;6.8;0;0;0;7.9;66.7;17.9;2.4;4.9;0;0.1;0;0;0;38.2;0;0;38;0;0;23.8;0;67.1;14.4;18.5;0;0;0;0
88152;84743.6;0.5;0.3;59.3;3.9;25.6;0.2;0.3;0.3;24.1;37.3;10;1.5;7.6;16.1;5.8;3;81.6;2;1.8;0.1;74;4.5;0;0;0;0;78.6;12;0.2;4;0;5.2;0;0;0;21.5;0;0;58.1;0;0;20.4;0;71.3;11.8;16.9;0;0;0;0
90156;87744;0.6;0.4;70.9;2.7;27.1;0.2;0.3;0.3;23.9;36.8;8.7;2.8;7.6;14.4;6.9;3.1;89.5;3;2;0.2;71.9;5.5;0;0;0;0;52.9;17.5;3.5;0.1;0;26;0;0;0.7;19.8;0;0;77.7;0;0;1.8;0;76.7;13.3;10;0;0;0;0
98716;96290.8;0.5;0.4;70.2;2.5;26.1;0.2;0.3;0.3;23.1;36.3;8.4;3.1;7.7;15.6;8.5;4.8;80.5;2;1.6;0.2;71;19.9;0;0;0;0;34.6;11.5;16.2;3.2;0;34.5;0;0;4.8;22.6;0;0;70.6;0;0;1.9;0;49.4;29;21.6;0;0;0;0
97908;96010.9;0.5;0.3;65.2;1.9;28.1;0.2;0.3;0.3;22.4;36.3;7.8;3.7;7.6;15.3;8.5;6.2;78.8;3;1.6;0.2;72.1;20.3;0;0;0;0;63;21;7.8;7.5;0;0.8;0;0;1.7;10.4;0;0;84.2;0;0;3.7;0;58.8;9.3;31.8;0;0;0;0
95308;92538.1;0.6;0.4;62.7;2.9;32.6;0.2;0.3;0.4;23.5;36.5;8.9;2.6;6.9;13.5;11.8;8.4;82.8;2;1.9;0.1;77.9;7.4;0;0;0;0;56;21.7;17.5;2.6;0;2.1;0;0;0;28.3;0;0;71.7;0;0;0;0;46.9;20;33;0;0;0;0
87524;85692.2;0.6;0.4;57.1;2.1;38.5;0.2;0.4;0.5;23.4;35.5;8;3.5;7.5;14;12;7.3;81;5;1.8;0.1;80;29.4;0;0;0;0;61.5;28.7;9.8;0;0;0;0;0;0;14.1;0;0;85.9;0;0;0;0;40.3;23.6;36.1;0;0;0;0
91116;89043.5;0.7;0.4;60.4;2.3;25.4;0.2;0.3;0.3;23.9;30.6;7.7;3.8;7.4;13;14.6;7.6;81;4;1.8;0.2;77.6;25.5;0;0;0;1.6;77.1;11.3;7.5;0;0;0.7;1.9;0;0;35.8;0;0;64.2;0;0;0;0;71;19;10;0;0;0;0
98104;96158.2;0.5;0.3;63.4;2;28.1;0.2;0.3;0.4;23.8;30.5;7.4;4.1;7.3;13.8;10.5;7;77.8;7;1.7;0.2;72.1;37.7;0;0;0.3;2.2;76.7;5.9;6.1;0;0;3.7;5.1;0;0.6;40.3;0;0;58.9;0;0;0.2;0;78.2;18.9;2.9;0;0;0;0
98968;96761;0.4;0.3;65.5;2.2;21.5;0.2;0.2;0.2;23.9;34;8;3.5;7.6;15.8;6.3;3.4;109.3;6;2.7;0.1;74.7;55;0;0;0.8;5.3;41.8;24.2;1.4;0;0;16.6;9.8;0;1.7;39.6;0;0;37.5;0;0;21.2;0;43.1;31.1;9.7;0;0;16.1;0
97584;96211.6;0.4;0.3;61.4;1.4;19.6;0.2;0.2;0.2;23.5;37;7.5;4;7.6;14.3;3.3;2;87.1;5;1.9;0.1;73.1;28.1;0;0;0;6.9;47.4;29.7;0.7;0;0;13;2.3;0;0.1;55.1;0;0;12.1;0;0;32.6;0;41;31.7;1.7;0;0;25.6;0
99312;97222.1;0.4;0.3;60;2.1;25.5;0.2;0.3;0.3;23.1;39.2;8.3;3.2;7.7;14.5;5.8;3.8;87.1;4;1.9;0.1;73.1;35.8;0;0;0;5.9;53.9;17;0;0;0;17.9;5.3;0;19;34.6;0;0;16.6;0;0;29.9;0;73.7;10.3;14.9;0;0;1;0
98296;95917.8;0.5;0.3;65.9;2.4;27.1;0.2;0.2;0.3;23.2;39.8;8.7;2.8;7.6;14.6;8.6;6.6;90;4;2;0.1;74.9;38.2;0;0;0;9;58.2;16.5;0;0;0;15;1.4;0;11.3;64.6;0;0;4.2;0;0;19.9;0;47.1;11.3;41.6;0;0;0;0
95104;92458.7;0.5;0.3;65.9;2.8;29.6;0.2;0.3;0.3;23.7;37.1;8.9;2.6;7.7;13.5;11.1;7.8;90;4;2.1;0.1;75.9;39.5;0;0;2.4;7.5;53.3;13.2;0;0;0;17.1;6.5;0;17.1;54.6;0;0;9.1;0;0;19.1;0;45.8;11.5;42.8;0;0;0;0
109724;106936.1;0.5;0.3;67.5;2.5;27.2;0.2;0.3;0.4;23.6;38.2;8.7;2.8;7.8;14.4;11;8.6;107.7;4;2.4;0.1;74.4;34.1;0;0;3.7;9;50.1;11.2;0;0;0;16.8;9.3;0;18.2;28.5;0;0;19.8;0;0;33.5;0;66.4;10.1;23.5;0;0;0;0
97272;94601.4;0.4;0.3;63.7;2.7;26.1;0.2;0.2;0.3;24.7;39.2;9.1;2.4;7.8;14.2;12.6;9.8;108.7;3;2.7;0.1;74.2;20.7;0;0;1.3;16.3;56.4;13.9;0;0;0;10.2;2;0;3.9;23;0;0;20.6;0;0;52.4;0;85.4;8.8;5.9;0;0;0;0
98920;96109.4;0.4;0.3;69.8;2.8;35.8;0.2;0.3;0.4;23.6;39.1;9.1;2.4;7.7;15.3;9.6;7.1;101.5;3;2.4;0.1;75.4;26.3;0;0;0.4;11.1;52.8;22.2;7.9;0;1.7;3.2;0.6;0;19.6;24.1;0;0;8.5;0;0;47.8;0;95.4;2.8;1.9;0;0;0;0
105108;102171.3;0.6;0.5;76.4;2.8;31.9;0.3;0.3;0.3;25.1;37.6;9.1;2.4;7.8;15.9;9;6.6;106;3;2.5;0.1;78.1;21.6;0;0.5;0;5.5;45.3;31.9;12.1;0;2.7;0.9;1.2;0;25.5;26.8;0;0;7.3;2.1;0;38.3;0;92.3;1;6.6;0;0;0;0
101928;99630.6;0.6;0.5;80.3;2.3;29.2;0.2;0.2;0.3;25;38.8;8.6;2.9;6.6;16.4;9.7;7.4;85.6;4;1.7;0.1;79.3;7.5;0;1.2;0;0;35.7;38.2;11.9;0;2.8;2.1;2.9;0;23;29;0;0;14.4;5.2;0;23.2;0;76;2.5;16.3;0;0;0;0
98192;96028;0.5;0.4;71.9;2.2;24.9;0.2;0.2;0.2;24.4;39.4;8.6;2.9;6.9;14.9;11.1;6.5;79.1;1;1.7;0.1;76.6;37.2;0;0;0;0;81;13.3;5.7;0;0;0;0;0;43.6;27.1;0;0;18;0;0;11.3;0;100;0;0;0;0;0;0
99424;97351.5;0.6;0.4;75.6;2.1;24.5;0.2;0.2;0.3;23.5;39.3;8.4;3.1;6.9;15.4;9.7;5.4;77.5;1;1.6;0.1;77.5;23.1;0;0;0;0;56.3;31;2;0;0;7.2;3.4;0;51.2;16.4;0;0;14.5;0;0;17.9;0;32.2;6.4;61.4;0;0;0;0
100012;97366.7;0.7;0.5;77.9;2.6;24.9;0.2;0.2;0.2;23.4;38.8;8.9;2.6;6.9;16.8;7.1;4.7;80.5;0;1.6;0.2;78.5;24.9;0;0;0;0;50.3;26.9;3.7;0.4;0;17.6;1.1;0;35.9;13.9;0.6;0;43.1;0;0;6.4;0;52.3;5.5;42.2;0;0;0;0
101340;98647.4;0.6;0.5;73.2;2.7;27.6;0.2;0.2;0.2;23.7;39.9;9;2.5;6.9;16;9.3;6.7;83.1;1;1.8;0.2;76.5;22.6;0;0;0.1;0;53.4;23.2;4.5;0.4;0.5;17.9;0;0;25;15;5.3;0;54.1;0;0;0.7;0;66.1;4.1;29.8;0;0;0;0
99372;97410.3;0.6;0.4;69.6;2;28.9;0.2;0.3;0.3;23.6;39.6;8.3;3.2;6.9;16.1;8.8;5.5;82.8;3;1.8;0.1;75.8;14.9;0;0;0.4;0;66.5;19.3;4.6;0;1.8;7.3;0;0;16.3;19.4;14.5;0;49.8;0;0;0;0;75.7;2.1;22.2;0;0;0;0
87720;85530.7;0.5;0.3;66.4;2.5;24.7;0.2;0.3;0.3;21.8;39.3;8.6;2.9;6.9;16.4;8.3;5.9;76;8;1.7;0.1;75.4;10.1;0;0;0;0;30.6;10.7;8.5;0;2.3;0;0;0;0;0;0;0;52.2;0;0;0;0;48.1;4;0;0;0;0;0
81824;79638.1;0.7;0.5;76.6;2.7;26.2;0.3;0.2;0.3;23.3;40.6;9.1;2.4;6.9;16.6;9.9;5.6;73.9;3;1.7;0.1;79.1;16.9;0;0;0;0;42.9;20.6;5.9;1.5;1;13;0;0;9.8;0;0;0;74.3;0;0;0.6;0;45.3;11;28.4;0;0;0;0
82584;80558.8;0.7;0.5;75;2.5;27.8;0.3;0.2;0.3;23.5;47.6;9.6;1.9;6.9;16.5;7.4;4.5;80.5;2;2;0.2;77.8;11.8;0;0;0;0;37.8;34.3;13.4;7;4;3.6;0;0;3.2;0;0;0;96.6;0;0;0.2;0;71.1;23.5;5.4;0;0;0;0
74088;73067.7;0.6;0.5;74.1;1.4;19.8;0.3;0.2;0.2;22.6;50.7;8.7;2.8;6.6;15.2;17.8;9;67;2;1.8;0.1;78.1;18.5;0;0;0;0;30.9;35.8;6;10.5;0;16.7;0;0;10.9;0;0;0;47.2;0;0;41.9;0;55.3;19.4;25.4;0;0;0;0
82710;80879.8;0.7;0.5;78.9;2.2;23.1;0.3;0.2;0.2;23.1;56;10.1;1.4;6.2;17;11.2;7;67;1;1.6;0.1;79.1;16.7;0;2.1;0;0;31.2;35.8;4.8;8.6;1.3;16;0.1;0;7.5;0;0;0;47.7;0;0;44.8;0;55.7;21.8;22.4;0;0;0;0
81422;79686.3;0.6;0.4;70.4;2.1;15.9;0.3;0.2;0.2;24;56.1;10.1;1.4;6.4;14.3;17.8;8.5;66.4;0;1.5;0.2;75.8;12.6;0;6.7;0;0;31.9;35.8;2.4;4.4;4.3;14.2;0.3;0;0.1;0;0;0;48.9;0;0;51.1;0;56.7;27.3;16.1;0;0;0;0
107920;105813.6;0.7;0.5;76.4;2;25;0.3;0.3;0.3;24.3;55.9;10;1.5;7.4;15;12.8;6.5;64.8;3;1.2;0.2;77.9;9.7;0;4.5;0;0;43.6;23;1.1;1.3;4.8;18.8;2.9;0;0;0;0;0;42.8;0;0;57.2;0;58.1;21.9;20;0;0;0;0
107254;105008.8;0.6;0.4;67.2;2.1;20;0.3;0.2;0.2;19.4;44.8;8.5;3;7.3;14.8;12;5.9;63.9;3;1.2;0.2;73.4;2.4;0;11.1;0;0;46.1;19.7;4;0.1;1.3;14.8;2.9;0;0;0;0;0;39.2;0;0;60.8;0;61.3;32.3;6.5;0;0;0;0
104476;102130.9;0.8;0.6;76.8;2.2;31.9;0.2;0.3;0.3;21.3;45.4;8.9;2.6;7.5;14.1;10;5.7;77.3;4;1.5;0.2;77.7;2;0;6.1;0;0;33.7;25.4;12;0.1;0;18.5;4.3;0;0;0;0;0;21.8;0;0;78.2;0;56.6;36.3;7.2;0;0;0;0
98660;96289.6;1;0.8;82.3;2.4;39.8;0.3;0.3;0.4;23.5;49.1;9.7;1.8;7.5;14.7;9.4;6.5;76.3;3;1.5;0.2;80.9;14.2;0;6.9;0;0;16.7;17.1;26.2;2.4;2;26.2;2.4;0;0.1;0;0;0;1.5;0;0;98.4;0;46.9;23.9;29.2;0;0;0;0
101506;98784.5;0.8;0.6;74.4;2.7;32.8;0.2;0.2;0.3;24.2;46;9.7;1.8;7.5;15.4;9.7;6;74.1;5;1.4;0.2;76.7;10.7;0;0.1;0;0.8;36.3;14.8;26.2;3.6;6.9;5.1;2.6;0;0;10.8;0;0;5.1;0;0;80.5;0;68.3;14.4;13.8;0;0;0;0
99734;97736.7;0.5;0.4;67.1;2;23.7;0.3;0.3;0.3;24.5;53;9.8;1.7;7.6;15.4;5.7;3.5;62.3;4;1.3;0.1;74.5;17.1;0;0;0.2;1.9;73;13.8;1.8;2.4;0.8;5.7;0.4;0;1.3;34.2;0;0;2;0;0;62.5;0;76.3;16.8;6.9;0;0;0;0
101580;99663.5;0.7;0.5;79.3;1.9;24;0.2;0.3;0.2;24.7;49.6;9.3;2.2;7.7;16.5;6.3;4.2;58;3;1.2;0.1;78.8;22.7;0;0;8.4;0.4;56.6;28.9;3.1;0;0;2.7;0;0;0.6;0;0;0;10.1;0;0;89.3;0;92.4;5.6;2;0;0;0;0
99734;97451.5;0.6;0.4;72.4;2.3;23.2;0.2;0.2;0.3;24.3;51.2;9.8;1.7;7.8;15.7;6.9;3.5;58;2;1.2;0.1;77;20.5;0;0;6.7;6.9;39.1;38.6;7.1;0;0;1.7;0;0;15.8;0.7;0;0;6.8;0;0;76.7;0;63.6;18.3;18.1;0;0;0;0
101968;99959.2;0.6;0.5;79.1;2;26.4;0.2;0.2;0.3;24.5;52.5;9.7;1.8;7.8;16.6;6.5;1;56.8;2;1.1;0.1;79.3;9.4;0;0;4.1;10.1;51.7;24.2;10;0;0;0;0;0;4.8;23.1;0;0;49.2;0;0;22.8;0;70.7;25.8;3.6;0;0;0;0
103496;101430;0.6;0.4;72.8;2;31.7;0.3;0.3;0.3;24.7;46.2;9.1;2.4;7.8;16.5;4.3;1.2;62.8;2;1.1;0.1;75.8;6.5;0;0;0.6;1.7;59.7;30;5.5;0.1;1.9;0.4;0;0;1;25;8.8;0;41.3;0;0;23.8;0;84.9;13.5;1.6;0;0;0;0
90864;88980;0.6;0.4;66.7;2.1;22.4;0.3;0.2;0.2;24.4;45.1;9;2.5;7.6;17.7;5.2;1.8;68.4;2;1.4;0.2;75;18.4;0;0;0.7;0;57.7;28.5;4.7;2.4;1;5;0;0;5.4;0;0;0;31.1;0;0;63.5;0;74.7;22.1;3.2;0;0;0;0
97028;94614.8;0.4;0.2;59.3;2.5;18;0.2;0.2;0.2;24.5;44.5;9.4;2.1;7.6;16.1;7.4;4.3;64.3;6;1.4;0.1;71.9;15;0;0;0.1;0;66.6;28.8;2.7;1.2;0.2;0.5;0;0;0.5;0.3;0;0;74.9;0;0;24.3;0;84.1;15.6;0.3;0;0;0;0
98964;97144.9;0.4;0.2;58;1.8;19.6;0.2;0.3;0.2;25.8;45.6;9;2.5;7.6;15.6;9.5;6.6;75;0;1.4;0.1;68.9;25.7;0;0;0;0;60.1;34.1;5.7;0.1;0;0;0;0;2.2;17.3;5.2;0;56.7;0;0;18.6;0;97.9;2.1;0;0;0;0;0
91284;89627.2;0.4;0.3;72;1.8;19.7;0.2;0.3;0.3;25.3;45.8;8.9;2.6;7.7;16.8;6;3.6;54.2;3;1.3;0.1;77.5;19.3;0;0;0;0;58.9;34;7.1;0;0;0;0;0;2.4;18.3;5.6;0;51.5;0;0;22.2;0;87.7;12.3;0;0;0;0;0
104844;102518.4;0.5;0.3;59.3;2.2;24;0.2;0.2;0.3;19.1;45.2;8.7;2.8;7.6;17.5;6;3.5;74.7;3;1.5;0.1;70;10.2;0;0;0;0;58.5;33.4;8.1;0;0;0;0;0;2.3;17.6;5.3;0;48.8;0;0;26;0;76;24;0;0;0;0;0
91038;88344;0.4;0.3;69.6;3;20.9;0.2;0.3;0.2;20.9;46;9.7;1.8;7.5;17.7;6.7;3.9;67.8;3;1.5;0.1;74.5;26.7;0;0;0;1;82.9;10.6;5.2;0.1;0;0.2;0;0;0;0.3;0.1;0;0.8;0;0;0.4;0;73.6;25.9;0.5;0;0;0;0
98936;96595.7;0.4;0.2;60.9;2.4;20.5;0.2;0.2;0.2;24.9;45.8;9.4;2.1;7.6;18.3;5.6;3.9;67.3;2;1.4;0.1;70.7;20.8;0;0;0;7.5;55.2;29.7;1.2;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;36;45;18.9;0;0;0;0
97156;94650.3;0.4;0.3;60;2.6;23.9;0.2;0.3;0.2;24.8;41.3;9.2;2.3;7.7;18.1;7.4;4.4;66.3;3;1.4;0.1;71;9.5;0;0;0;5.8;31.8;52.7;1.6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;33.2;51.9;14.9;0;0;0;0
99260;96904.8;0.6;0.4;61;2.4;29.3;0.3;0.3;0.3;24.5;40.8;8.9;2.6;7.7;17.1;6.1;4.8;66.3;2;1.5;0.2;70.8;12.8;0;0;0;5.1;41.8;48.8;0.6;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;57.8;29.1;13.1;0;0;0;0
84234;82286.8;0.5;0.4;69.9;2.3;27.7;0.3;0.3;0.3;25.3;40.7;8.9;2.6;7.5;17.7;6.7;4.3;60.7;4;1.6;0.1;74.2;15.5;0;0;0;4.4;57.2;35.6;0.3;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;69.4;19.3;11.3;0;0;0;0
54652;53500;0.5;0.3;67;2.1;26.5;0.3;0.3;0.3;22.1;37.5;8.1;3.4;6.3;17.9;4.7;5.9;60.2;4;2.5;0.1;76;17.6;0;0;0;3.3;75.6;19;0.2;1.9;0;0;0;0;0;0;0;0;0;0;0;0;0;80.4;11;8.6;0;0;0;0
100616;98439.1;0.6;0.4;72.6;2.2;21.5;0.2;0.2;0.2;24.8;40.7;8.7;2.8;7.5;17.1;6.7;2.3;82.3;6;1.8;0.1;77.9;29.9;0;6.4;0;0;78.1;9.1;0.4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;89.5;5.6;4.9;0;0;0;0
101712;100008.5;0.6;0.5;76.6;1.7;25.9;0.3;0.2;0.3;23.7;38.5;7.9;3.6;7.6;16.9;9.5;4.4;83.6;3;1.8;0.1;78.8;40.7;0;2.8;0;2.2;83.8;6.6;2.2;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;61.6;27.1;11.2;0;0;0;0
107496;105746.3;0.7;0.5;77.7;1.6;21.7;0.2;0.2;0.2;24.7;40.1;8.1;3.4;7.6;17.3;6.9;2.2;86;4;1.8;0.1;79.4;29.7;0;1.4;0;3.5;74.2;14.6;4.4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;72.4;18.7;9;0;0;0;0
103828;102200.5;0.6;0.4;73.8;1.6;25.1;0.2;0.3;0.3;24.2;40.5;8;3.5;7.6;15.5;8;4.9;88;3;1.9;0.1;77.5;27.1;0;0;0.1;3.9;66.2;20.4;7.4;2.1;0;0;0;0;0;0;0;0;0;0;0;0;0;84.2;11;4.8;0;0;0;0
109400;107089.4;0.6;0.4;68.3;2.1;22;0.3;0.3;0.3;24.5;38.9;8.5;3;7.5;17.5;9.2;5.6;85.3;6;1.7;0.2;75;22.3;0;0;0.1;3;65.7;21.7;8;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;92.2;4.3;3.5;0;0;0;0
101204;98801.6;0.7;0.5;71.3;2.4;27.6;0.3;0.3;0.2;23;39.5;8.6;2.9;7.5;15.8;7.8;4.8;85.3;5;1.8;0.2;76.7;33.5;0;0;0;0.1;67.6;19.7;12.6;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;85.7;7.6;6.7;0;0;0;0
107200.2;104797;0.8;0.6;78.6;2.2;35.4;0.4;0.3;0.3;24.3;40.5;8.7;2.8;7.6;14.3;11.1;6.3;85.7;4;1.7;0.1;81.9;22.1;0;0;0;3.7;87.7;4.5;2;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;78;20.1;1.9;0;0;0;0
100584.1;98126;0.6;0.5;78.2;2.4;29.1;0.5;0.3;0.2;24.3;40.4;8.9;2.6;7.5;13.8;8.5;3.7;85.7;3;1.9;0.1;80.7;7.5;0;0;0;4.3;80.8;5.6;6.7;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;58;30.8;11.2;0;0;0;0
108668.4;106226;0.6;0.5;73;2.2;27.8;0.4;0.2;0.2;24.6;40.7;8.8;2.7;7.6;13.7;9.5;5;87.6;3;1.8;0.1;81.4;23.3;0;0;0;4.6;74.9;6.3;10;2.7;1.5;0;0;0;0;0;0;0;0;0;0;0;0;59.5;28.7;11.8;0;0;0;0
102983.7;100285;0.7;0.5;76.4;2.6;30.8;0.4;0.3;0.3;24.4;40.3;9.1;2.4;7.6;14.1;9.1;6.2;86.1;3;1.9;0.1;86.1;28.9;0;0;0;1.3;32.1;10.9;41.3;3.5;10.9;0;0;0;0;0;0;0;0;0;0;0;0;92.5;4.2;3.3;0;0;0;0
102003.9;99550;0.9;0.7;82.7;2.4;31.2;0.4;0.3;0.3;24.6;40.7;8.9;2.6;7.6;15.3;6.6;4;80.2;4;1.7;0.1;88.1;13;0;0;0;2.5;21.1;22.9;40;9.6;4;0;0;0;0;0;0;0;0;0;0;0;0;85.2;8.3;6.5;0;0;0;0
105303.7;103086;0.7;0.5;71.6;2.1;24.8;0.3;0.2;0.3;25.8;40.9;8.8;2.7;7.6;14.7;8.4;5;63.6;4;1.3;0.1;80.7;36.6;0;0.9;0;1.3;55.6;18.1;16;3;3.9;1.2;0;0;0;0;0;0;0;0;0;0;0;88.9;5;6.1;0;0;0;0
105839.7;103281;0.5;0.3;59.6;2.4;25.7;0.3;0.3;0.3;24.5;40.7;8.9;2.6;7.6;13.9;8.7;4.9;61.4;5;1.3;0.1;73.8;52.2;0;2.2;0;0;68.1;13.1;0;0;4.8;11.8;0;0;0;0;0;0;0;0;0;0;0;64.3;8.9;26.8;0;0;0;0
102039.7;99694;0.5;0.3;61.1;2.3;29.8;0.3;0.3;0.2;23.3;40.6;8.7;2.8;7.6;14.2;6.5;3.2;73.6;4;1.6;0.1;78.3;36.8;0;4.6;0;0;69.6;25.1;0.2;0.1;0;0.4;0;0;0;0;0;0;0;0;0;0;0;96.8;1.8;1.3;0;0;0;0
108072.1;105230;0.6;0.4;62.3;2.6;28.4;0.3;0.3;0.3;21.8;40.8;8.9;2.6;7.7;15;6.7;3.1;74.8;4;1.6;0.1;75.7;32.7;0;0;0;0;81.2;11.9;6.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.7;0;0.3;0;0;0;0
104352.2;101660;0.6;0.4;71.3;2.6;26;0.3;0.3;0.3;22.2;40.7;8.9;2.6;7.7;16.3;5.9;1.9;74.7;4;1.6;0.2;74.1;35.3;0;0;0;0.4;63.7;34.5;0.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0
107796;105099;0.8;0.6;73.6;2.5;30.5;0.2;0.3;0.3;24;39.7;8.9;2.6;7;17.9;5.6;2.2;74.7;3;1.6;0.2;78.5;38.1;0;0;0;1;41.4;57.4;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;98.2;1;0.8;0;0;0;0
107747.5;105298;0.8;0.6;76.7;2.3;28.6;0.3;0.3;0.3;23.1;36.6;8.2;3.3;7.7;17.1;7.4;4.5;73.9;3;1.5;0.1;84.9;53.7;0;0;0;0;1.7;89.9;0;0;0;7.6;0.8;0;0;0;0;0;0;0;0;0;0;74.2;5.7;20.1;0;0;0;0
104564.3;102066;0.8;0.6;74.6;2.4;23.8;0.2;0.3;0.3;23.2;38.2;8.5;3;7.6;16.9;8.5;4.3;71.4;2;1.5;0.1;82.6;38.2;0;0;0;0;0.9;78.4;1.9;0;0;17;1.7;0;0;0;0;0;0;0;0;0;0;69.3;14.7;16;0;0;0;0
